turnover_cap,no_external_width,D44_width,D398_width,D577_width
0.47218436873747494,1.8805473869229976,1.7101733552424183,,
0.4741683366733467,1.8875308337439636,1.7165241150073767,,
0.4761523046092184,1.8945663402021344,1.7229222179050054,,
0.47813627254509017,1.9016544906104442,1.7293681953105926,,
0.4801202404809619,1.9087958780590362,1.7358625865814383,,
0.48210420841683366,1.9159911045806919,1.7424059392072946,,
0.4840881763527054,1.9232407813200167,1.748998808964222,,
0.48607214428857715,1.9305455287064792,1.7556417600719554,,
0.4880561122244489,1.9379059766314095,1.7623353653548626,,
0.49004008016032063,1.945322764629063,1.7690802064066067,,
0.4920240480961924,1.9527965420618565,1.7758768737586001,,
0.4940080160320641,1.960327968309892,1.7827259670523554,,
0.49599198396793587,1.9679177129648826,1.7896280952158452,,
0.4979759519038076,1.9755664560285995,1.7965838766439681,,
0.49995991983967936,1.9832748881159696,1.8035939393832465,,
0.5019438877755511,1.9910437106629382,1.8106589213208573,,
0.5039278557114228,1.9988736361392454,1.8177794703781318,,
0.5059118236472946,2.006765388266237,1.824956244708632,,
0.5078957915831663,2.0147197022398573,1.832189912900943,,
0.5098797595190381,2.022737324958966,1.8394811541863014,,
0.5118637274549098,2.0308190152591292,1.8468306586512084,,
0.5138476953907816,2.0389655441520365,1.8542391274551553,,
0.5158316633266533,2.0471776950707046,1.8617072730536108,,
0.5178156312625251,2.0554562641206293,1.8692358194264205,,
0.5197995991983968,2.063802060337058,1.8768255023117704,,
0.5217835671342685,2.0722159059485517,1.8844770694458715,,
0.5237675350701403,2.0806986366470244,1.8921912808085333,,
0.525751503006012,2.089251101864442,1.8999689088747937,,
0.5277354709418838,2.0978741650563686,1.9078107388727783,,
0.5297194388777555,2.1065687039925707,1.9157175690479753,,
0.5317034068136273,2.1153356110548716,1.9236902109341045,,
0.533687374749499,2.1241757935424785,1.9317294896307842,,
0.5356713426853708,2.133090173984996,1.939836244088183,,
0.5376553106212425,2.142079690463355,1.948011327398876,,
0.5396392785571142,2.1511452969388887,1.9562556070971073,,
0.541623246492986,2.160287963590805,1.9645699654656854,,
0.5436072144288577,2.1695086771622965,1.9729552998507385,,
0.5455911823647295,2.1788084413155557,1.981412522984565,,
0.5475751503006012,2.188188276995958,1.9899425633168233,,
0.549559118236473,2.197649222805693,1.9985463653543116,,
0.5515430861723447,2.207192335387134,2.0072248900096055,,
0.5535270541082165,2.216818689816231,2.0159791149588093,,
0.5555110220440882,2.226529380006255,2.0248100350087235,,
0.5574949899799599,2.236325519122188,2.033718662473692,,
0.5594789579158317,2.24620824000611,2.042706027562447,,
0.5614629258517034,2.256178695613912,2.0517731787752598,,
0.5634468937875752,2.266238059463692,2.0609211833117103,,
0.5654308617234469,2.276387526096197,2.0701511274894178,,
0.5674148296593187,2.286628311547698,2.079464117174069,,
0.5693987975951904,2.296961653835686,2.0888612782211142,,
0.5713827655310622,2.307388813457791,2.0983437569294874,,
0.5733667334669339,2.3179110739043622,2.1079127205077413,,
0.5753507014028056,2.3285297421851285,2.1175693575529997,,
0.5773346693386774,2.3392461493704064,2.127314878543129,,
0.5793186372745491,2.350061651147321,2.1371505163425684,,
0.5813026052104209,2.360977628391527,2.147077526722253,,
0.5832865731462926,2.3719954877549405,2.1570971888940997,,
0.5852705410821644,2.3831166622700017,2.167210806060524,,
0.5872545090180361,2.3943426119710196,2.1774197059794913,,
0.5892384769539079,2.4056748245331563,2.1877252415456114,,
0.5912224448897796,2.417114815929649,2.198128791387818,,
0.5932064128256513,2.42866413110787,2.2086317604841765,,
